Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24
103;Allalingletscher;B52-29;394;2000-09-12;12:00:00;2001-09-13;12:00:00;638325.73;99575.71;2848.65;366.00;37.49;-5.75;-2.86;2.59;37.85;-2.85;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
104;Allalingletscher;B52-29;394;2000-09-12;12:00:00;2001-09-13;12:00:00;638290.19;99664.86;2862.23;366.00;38.50;-8.15;-3.48;1.72;39.27;-3.48;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
105;Allalingletscher;B52-29;394;2000-09-12;12:00:00;2001-09-13;12:00:00;638272.85;99750.38;2880.96;366.00;37.59;-10.80;-2.66;2.91;39.03;-2.66;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
99100;Allalingletscher;B52-29;394;2000-09-13;12:00:00;2002-09-16;12:00:00;636386.72;98735.63;3228.80;733.00;52.14;51.90;0.95;None;36.66;0.47;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
106;Allalingletscher;B52-29;394;2000-09-13;00:00:00;2002-09-17;00:00:00;637095.00;97810.00;3375.00;369.00;None;None;None;-2.05;None;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1104;Allalingletscher;B52-29;394;2001-09-13;12:00:00;2002-09-17;12:00:00;638290.44;99664.73;2863.95;369.00;36.72;-7.76;-3.44;-0.96;37.15;-3.40;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1105;Allalingletscher;B52-29;394;2001-09-13;12:00:00;2002-09-17;12:00:00;638260.66;99754.32;2883.86;369.00;35.51;-10.80;-2.21;-0.17;36.74;-2.19;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1101;Allalingletscher;B52-29;394;2001-09-13;12:00:00;2002-09-17;12:00:00;638399.57;99359.65;2848.10;369.00;29.78;1.55;-0.29;-0.68;29.51;-0.29;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1102;Allalingletscher;B52-29;394;2001-09-13;12:00:00;2002-09-17;12:00:00;638350.09;99480.17;2851.10;369.00;35.13;-1.74;-2.07;-0.24;34.81;-2.05;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1103;Allalingletscher;B52-29;394;2001-09-13;12:00:00;2002-09-17;12:00:00;638324.81;99574.79;2851.24;369.00;36.13;-5.39;-2.97;-0.35;36.16;-2.94;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2106;Allalingletscher;B52-29;394;2002-09-16;12:00:00;2003-09-18;12:00:00;637055.46;97820.41;3369.21;367.00;-0.15;5.87;0.11;-1.03;5.84;0.11;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2101;Allalingletscher;B52-29;394;2002-09-17;12:00:00;2003-09-17;12:00:00;638402.04;99360.19;2847.43;365.00;29.61;1.67;-0.38;-2.09;29.68;-0.38;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2102;Allalingletscher;B52-29;394;2002-09-17;12:00:00;2003-09-17;12:00:00;638348.66;99479.54;2850.86;365.00;35.07;-2.17;-1.65;-2.45;35.16;-1.65;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2103;Allalingletscher;B52-29;394;2002-09-17;12:00:00;2003-09-17;12:00:00;638325.10;99572.91;2850.89;365.00;35.81;1.83;-2.33;-2.58;35.89;-2.33;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2104;Allalingletscher;B52-29;394;2002-09-17;12:00:00;2003-09-17;12:00:00;638290.84;99665.28;2862.99;365.00;36.95;-7.65;-1.71;-2.12;37.76;-1.72;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
2105;Allalingletscher;B52-29;394;2002-09-17;12:00:00;2003-09-17;12:00:00;638257.18;99753.44;2883.69;365.00;35.84;-10.43;-1.23;-2.69;37.35;-1.23;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
3102;Allalingletscher;B52-29;394;2003-09-17;12:00:00;2004-09-17;12:00:00;638349.72;99479.62;2848.41;366.00;30.25;-1.97;-4.04;-1.31;30.25;-4.04;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
3103;Allalingletscher;B52-29;394;2003-09-17;12:00:00;2004-09-17;12:00:00;638324.84;99575.45;2848.31;366.00;30.98;-4.96;-5.19;-1.60;31.31;-5.18;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
3105;Allalingletscher;B52-29;394;2003-09-17;12:00:00;2004-09-17;12:00:00;638260.00;99755.00;2881.00;366.00;29.77;-9.14;-5.03;-1.58;31.07;-5.02;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
3101;Allalingletscher;B52-29;394;2003-09-17;12:00:00;2004-09-17;12:00:00;638399.71;99360.18;2845.34;366.00;25.19;0.66;-2.88;-1.06;25.14;-2.87;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
3104;Allalingletscher;B52-29;394;2003-09-17;12:00:00;2004-09-17;12:00:00;638290.02;99664.99;2860.87;366.00;31.22;-6.97;-6.02;-1.45;31.92;-6.01;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
3106;Allalingletscher;B52-29;394;2003-09-18;12:00:00;2005-09-15;12:00:00;637094.60;97825.39;3368.25;728.00;-0.18;6.74;-0.40;None;3.38;-0.20;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
4104;Allalingletscher;B52-29;394;2004-09-17;12:00:00;2005-09-14;12:00:00;638290.68;99664.97;2859.42;362.00;28.25;-6.47;-2.24;-2.16;29.24;-2.26;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
4105;Allalingletscher;B52-29;394;2004-09-17;12:00:00;2005-09-14;12:00:00;638260.16;99754.43;2879.42;362.00;27.94;-8.40;-1.38;-2.46;29.43;-1.40;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
4103;Allalingletscher;B52-29;394;2004-09-17;12:00:00;2005-09-14;12:00:00;638327.77;99576.21;2846.71;362.00;None;None;None;-1.85;None;None;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
4102;Allalingletscher;B52-29;394;2004-09-17;12:00:00;2005-09-14;12:00:00;638351.73;99479.47;2847.10;362.00;28.20;8.07;-1.11;-2.56;29.59;-1.12;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
4101;Allalingletscher;B52-29;394;2004-09-17;12:00:00;2005-09-14;12:00:00;638402.86;99361.01;2844.28;362.00;27.51;0.20;0.19;-1.93;27.75;0.19;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
100;Allalingletscher;B52-29;394;2004-09-17;00:00:00;2005-09-14;00:00:00;636360.00;98710.00;3230.00;362.00;None;None;None;-2.03;None;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
5102;Allalingletscher;B52-29;394;2005-09-14;12:00:00;2006-09-13;12:00:00;638353.81;99478.94;2844.55;364.00;24.34;-1.61;-1.19;-2.40;24.47;-1.20;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
5101;Allalingletscher;B52-29;394;2005-09-14;12:00:00;2006-09-13;12:00:00;638400.18;99360.35;2842.35;364.00;20.63;0.35;-0.08;-2.37;20.71;-0.08;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
5105;Allalingletscher;B52-29;394;2005-09-14;12:00:00;2006-09-13;12:00:00;638259.74;99754.61;2876.96;364.00;24.76;-7.72;-1.19;-2.44;26.03;-1.19;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
5104;Allalingletscher;B52-29;394;2005-09-14;12:00:00;2006-09-13;12:00:00;638288.62;99665.89;2857.26;364.00;25.23;-6.16;-1.95;-3.10;26.06;-1.95;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
5103;Allalingletscher;B52-29;394;2005-09-14;12:00:00;2006-09-13;12:00:00;638323.45;99572.17;2844.86;364.00;25.08;-4.07;-0.93;-2.64;25.50;-0.93;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
5106;Allalingletscher;B52-29;394;2005-09-15;12:00:00;2007-09-21;12:00:00;637094.90;97817.96;3369.79;736.00;0.21;6.38;-1.74;-1.71;3.17;-0.86;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
6102;Allalingletscher;B52-29;394;2006-09-13;12:00:00;2007-09-21;12:00:00;638351.69;99480.14;2842.15;373.00;23.17;-1.78;-0.86;-2.01;22.76;-0.84;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
6101;Allalingletscher;B52-29;394;2006-09-13;12:00:00;2007-09-21;12:00:00;638402.13;99361.49;2839.98;373.00;19.90;0.33;-0.45;-1.83;19.49;-0.44;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
6105;Allalingletscher;B52-29;394;2006-09-13;12:00:00;2007-09-21;12:00:00;638258.44;99756.43;2874.52;373.00;23.62;-7.49;-1.11;-2.10;24.26;-1.09;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
6104;Allalingletscher;B52-29;394;2006-09-13;12:00:00;2007-09-21;12:00:00;638291.00;99664.07;2854.15;373.00;23.81;-5.81;-1.71;-1.75;24.00;-1.68;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
6103;Allalingletscher;B52-29;394;2006-09-13;12:00:00;2007-09-21;12:00:00;638324.68;99576.88;2842.22;373.00;23.61;-4.10;-1.79;-2.52;23.47;-1.75;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
7103;Allalingletscher;B52-29;394;2007-09-21;12:00:00;2008-09-16;12:00:00;638325.52;99575.28;2839.70;361.00;20.96;-4.06;-1.53;-2.21;21.60;-1.54;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
7104;Allalingletscher;B52-29;394;2007-09-21;12:00:00;2008-09-16;12:00:00;638290.32;99665.33;2852.40;361.00;21.33;-5.45;-1.34;-2.07;22.27;-1.35;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
7102;Allalingletscher;B52-29;394;2007-09-21;12:00:00;2008-09-16;12:00:00;638349.07;99481.03;2840.14;361.00;20.53;-2.69;-0.83;-2.57;20.94;-0.84;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
7101;Allalingletscher;B52-29;394;2007-09-21;12:00:00;2008-09-16;12:00:00;638400.00;99362.16;2838.15;361.00;17.97;-0.10;0.25;-2.45;18.18;0.25;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
7100;Allalingletscher;B52-29;394;2007-09-21;12:00:00;2008-09-16;12:00:00;636510.91;98842.84;3224.03;361.00;23.13;27.35;-0.77;0.00;36.24;-0.78;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
7106;Allalingletscher;B52-29;394;2007-09-21;12:00:00;2008-09-16;12:00:00;637092.27;97813.05;3368.08;361.00;-0.42;3.60;-0.34;None;3.67;-0.35;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
7105;Allalingletscher;B52-29;394;2007-09-21;12:00:00;2008-09-16;12:00:00;638258.29;99754.30;2872.42;361.00;20.89;-6.96;-0.97;-1.99;22.28;-0.99;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
8101;Allalingletscher;B52-29;394;2008-09-16;12:00:00;2009-09-22;12:00:00;638404.88;99360.45;2835.70;371.00;17.59;0.42;-0.33;0.29;17.32;-0.33;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
7106;Allalingletscher;B52-29;394;2008-09-16;12:00:00;2009-09-22;12:00:00;637091.85;97816.65;3366.88;371.00;-0.26;3.93;-0.60;None;3.88;-0.59;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
8105;Allalingletscher;B52-29;394;2008-09-16;12:00:00;2009-09-22;12:00:00;638258.94;99753.98;2870.43;371.00;21.35;-6.88;-1.90;-1.02;22.09;-1.87;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
8104;Allalingletscher;B52-29;394;2008-09-16;12:00:00;2009-09-22;12:00:00;638290.67;99665.56;2850.33;371.00;21.19;-5.38;-1.03;-1.19;21.52;-1.02;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
8103;Allalingletscher;B52-29;394;2008-09-16;12:00:00;2009-09-22;12:00:00;638325.21;99573.96;2837.49;371.00;20.87;-3.92;-1.45;-1.30;20.91;-1.42;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
8102;Allalingletscher;B52-29;394;2008-09-16;12:00:00;2009-09-22;12:00:00;638350.91;99478.89;2837.57;371.00;20.22;-1.56;-0.76;-0.70;19.97;-0.74;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
8100;Allalingletscher;B52-29;394;2008-09-16;12:00:00;2009-09-22;12:00:00;636535.46;98822.67;3224.03;371.00;24.67;28.71;-0.35;-0.15;37.27;-0.34;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
9106;Allalingletscher;B52-29;394;2009-09-22;12:00:00;2010-09-13;07:30:00;637094.05;97810.57;3369.34;356.00;-0.16;3.43;-0.73;-0.41;3.52;-0.75;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
8102;Allalingletscher;B52-29;394;2009-09-22;12:00:00;2010-09-13;12:10:00;638371.13;99477.33;2835.02;356.00;17.81;-0.92;-0.77;-1.83;18.30;-0.79;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
9103;Allalingletscher;B52-29;394;2009-09-22;12:00:00;2010-09-13;11:45:00;638324.43;99571.83;2836.19;356.00;18.91;-2.66;-1.12;-1.82;19.59;-1.15;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
9101;Allalingletscher;B52-29;394;2009-09-22;12:00:00;2010-09-13;12:30:00;638401.11;99360.49;2835.99;356.00;15.32;0.00;-0.09;-1.96;15.72;-0.09;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
9104;Allalingletscher;B52-29;394;2009-09-22;12:00:00;2010-09-13;11:10:00;638290.13;99664.03;2849.14;356.00;18.48;-4.77;-0.98;-1.00;19.58;-1.01;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
9105;Allalingletscher;B52-29;394;2009-09-22;12:00:00;2010-09-13;10:35:00;638260.34;99755.14;2869.42;356.00;19.12;-5.14;-0.88;-1.53;20.32;-0.90;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
8100;Allalingletscher;B52-29;394;2009-09-22;12:00:00;2010-09-13;09:30:00;636560.14;98851.38;3222.92;356.00;23.81;28.64;-1.27;-1.27;38.22;-1.30;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
10105;Allalingletscher;B52-29;394;2010-09-13;10:45:00;2011-09-06;12:00:00;638259.27;99754.72;2867.89;358.00;18.13;-5.76;-0.05;-1.69;19.40;-0.05;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
10100;Allalingletscher;B52-29;394;2010-09-13;09:35:00;2011-09-06;07:55:00;636549.82;98833.59;3222.14;358.00;23.40;27.60;-0.47;1.72;36.93;-0.48;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
10101;Allalingletscher;B52-29;394;2010-09-13;12:35:00;2011-09-06;13:10:00;638400.61;99359.53;2834.02;358.00;14.56;0.05;0.47;-1.94;14.85;0.48;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
10102;Allalingletscher;B52-29;394;2010-09-13;12:15:00;2011-09-06;12:30:00;638352.14;99477.07;2835.03;358.00;16.75;-1.64;-1.25;-1.23;17.17;-1.28;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
10103;Allalingletscher;B52-29;394;2010-09-13;11:50:00;2011-09-06;11:50:00;638309.15;99578.68;2836.25;358.00;17.70;-3.69;-0.64;None;18.45;-0.65;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
10104;Allalingletscher;B52-29;394;2010-09-13;11:25:00;2011-09-06;10:50:00;638290.76;99665.76;2848.14;358.00;17.97;-4.71;-0.63;-1.50;18.95;-0.64;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
9106;Allalingletscher;B52-29;394;2010-09-13;07:30:00;2011-09-06;06:45:00;637093.88;97814.00;3368.22;358.00;0.40;3.37;0.18;0.93;3.46;0.18;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
11100;Allalingletscher;B52-29;394;2011-09-06;08:15:00;2012-10-05;08:45:00;636525.43;98808.99;3223.17;395.00;23.67;26.90;-0.34;-2.21;33.13;-0.31;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
9106;Allalingletscher;B52-29;394;2011-09-06;06:45:00;2012-10-05;08:00:00;637094.28;97817.37;3368.31;395.00;-0.15;3.43;-0.80;-1.94;3.17;-0.74;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
11101;Allalingletscher;B52-29;394;2011-09-06;13:40:00;2012-10-05;12:30:00;638400.18;99361.63;2832.08;395.00;14.65;-0.12;0.25;-3.16;13.55;0.23;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
11105;Allalingletscher;B52-29;394;2011-09-06;10:40:00;2012-10-05;10:15:00;638259.97;99754.99;2866.20;395.00;19.88;-6.12;-1.04;-3.48;19.23;-0.96;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
11103;Allalingletscher;B52-29;394;2011-09-06;12:20:00;2012-10-05;10:40:00;638323.79;99572.27;2832.74;395.00;17.67;-3.30;-1.16;-3.12;16.63;-1.07;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
11104;Allalingletscher;B52-29;394;2011-09-06;11:40:00;2012-10-05;09:25:00;638289.99;99663.53;2846.63;395.00;18.25;-4.67;-1.10;-2.99;17.42;-1.02;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
12101;Allalingletscher;B52-29;394;2012-10-05;12:40:00;2013-08-29;12:10:00;638401.14;99360.60;2828.93;328.00;11.35;-0.04;0.47;-0.43;12.64;0.52;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
12106;Allalingletscher;B52-29;394;2012-10-05;08:05:00;2013-08-29;08:20:00;637088.46;97813.13;3367.93;328.00;-0.22;3.23;-0.87;0.68;3.61;-0.97;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
12105;Allalingletscher;B52-29;394;2012-10-05;10:30:00;2013-08-29;10:05:00;638260.82;99754.93;2862.72;328.00;14.69;-5.07;-0.40;0.33;17.31;-0.45;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
12104;Allalingletscher;B52-29;394;2012-10-05;09:40:00;2013-08-29;10:25:00;638291.91;99665.01;2843.64;328.00;13.77;-3.92;-0.73;-0.20;15.94;-0.81;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
13102;Allalingletscher;B52-29;394;2013-08-29;11:40:00;2014-09-02;11:25:00;638352.58;99480.81;2831.01;369.00;14.20;-1.17;-0.58;-0.85;14.10;-0.57;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
13101;Allalingletscher;B52-29;394;2013-08-29;12:30:00;2014-09-02;12:15:00;638402.00;99358.34;2828.50;369.00;12.65;-0.03;1.05;-0.75;12.52;1.04;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
12101;Allalingletscher;B52-29;394;2013-08-29;12:10:00;2014-09-02;12:10:00;638412.49;99360.56;2827.99;369.00;12.45;0.15;0.07;None;12.32;0.07;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
12104;Allalingletscher;B52-29;394;2013-08-29;10:25:00;2014-09-02;10:30:00;638305.69;99661.08;2841.65;369.00;15.05;-3.66;-0.77;None;15.33;-0.76;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
13104;Allalingletscher;B52-29;394;2013-08-29;11:00:00;2014-09-02;10:35:00;638291.39;99664.60;2843.44;369.00;15.33;-4.16;-0.70;-0.41;15.72;-0.69;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
