stake_name,glacier_name,SGI_ID,WGMS_ID,date_from,time_from,date_to,time_to,latitude_from,longitude_from,altitude_from,d_t,d_x,d_y,d_z,ablation_m,velocity_xy,velocity_z
23123,Schwarzberggletscher,B52-24,395,2023-09-05,10:22:00,2024-08-30,11:15:00,638520.76,96728.12,2743.32,360.04,0.91,1.07,-0.49,-3.32,1.43,-0.5
23124,Schwarzberggletscher,B52-24,395,2023-09-05,09:00:00,2024-08-30,09:40:00,638062.03,95211.82,2969.64,360.03,0.36,4.71,0.19,-1.6,4.8,0.19
125,Schwarzberggletscher,B52-24,395,2023-09-05,09:18:00,2024-08-30,10:02:00,638034.25,95072.57,2980.97,360.03,0.31,1.09,-1.46,,1.15,-1.48
125A,Schwarzberggletscher,B52-24,395,2024-08-30,10:02:00,2025-09-03,08:49:00,638034.55,95073.66,2979.51,368.95,2.72,4.58,-2.35,,5.28,-2.33
125B2,Schwarzberggletscher,B52-24,395,2024-08-30,10:05:00,2025-09-03,08:50:00,638033.1,95070.91,2978.48,368.95,1.97,4.91,-1.85,,5.23,-1.84
125B3,Schwarzberggletscher,B52-24,395,2024-08-30,10:03:00,2025-09-03,08:50:00,638034.8,95076.52,2979.56,368.95,2.34,6.87,-3.06,,7.18,-3.03
24120,Schwarzberggletscher,B52-24,395,2024-08-30,10:47:00,2025-09-03,09:28:00,638319.6,96217.71,2827.15,368.95,1.4,2.61,-0.08,-2.92,2.94,-0.08
24123,Schwarzberggletscher,B52-24,395,2024-08-30,11:18:00,2025-09-03,09:52:00,638525.25,96729.05,2738.76,368.94,0.69,0.67,-0.64,-5.0,0.95,-0.63
23124,Schwarzberggletscher,B52-24,395,2024-08-30,09:40:00,2025-09-03,08:40:00,638062.39,95216.53,2967.82,368.96,0.15,4.46,0.21,-1.74,4.42,0.21
89100,Allalingletscher,B52-29,394,1989-10-02,12:00:00,1990-09-27,12:00:00,636353.68,98711.05,3236.58,360.0,27.63,22.19,0.68,-1.81,35.96,0.69
89101,Allalingletscher,B52-29,394,1989-10-02,12:00:00,1990-09-27,12:00:00,638399.79,99358.74,2857.9,360.0,46.08,3.71,-1.0,-2.05,46.9,-1.01
89102,Allalingletscher,B52-29,394,1989-10-02,12:00:00,1990-09-27,12:00:00,638354.06,99482.34,2860.56,360.0,55.72,-1.57,-3.26,-1.78,56.55,-3.31
89103,Allalingletscher,B52-29,394,1989-10-02,12:00:00,1990-09-27,12:00:00,638322.56,99573.41,2862.5,360.0,56.18,-7.24,-4.7,-2.58,57.47,-4.77
89104,Allalingletscher,B52-29,394,1989-10-02,12:00:00,1990-09-27,12:00:00,638291.87,99665.13,2874.82,360.0,56.76,-9.69,-6.09,-3.39,58.42,-6.17
89105,Allalingletscher,B52-29,394,1989-10-02,12:00:00,1990-09-27,12:00:00,638259.37,99756.86,2894.46,360.0,54.4,-15.19,-3.44,-2.58,57.3,-3.49
90106,Allalingletscher,B52-29,394,1990-09-27,12:00:00,1997-09-23,12:00:00,637095.24,97809.66,3372.7,2553.0,0.67,33.64,-4.14,1.66,4.81,-0.59
90105,Allalingletscher,B52-29,394,1990-09-27,12:00:00,1991-10-02,12:00:00,638259.87,99757.23,2891.88,370.0,49.06,-13.72,-3.45,-2.39,50.29,-3.4
90100,Allalingletscher,B52-29,394,1990-09-27,12:00:00,1991-10-03,12:00:00,636353.38,98706.14,3234.77,371.0,29.05,27.21,0.34,0.15,39.18,0.33
90101,Allalingletscher,B52-29,394,1990-09-27,12:00:00,1991-10-02,12:00:00,638399.7,99359.91,2855.85,370.0,41.55,3.5,-1.04,-2.5,41.16,-1.02
90102,Allalingletscher,B52-29,394,1990-09-27,12:00:00,1991-10-02,12:00:00,638353.9,99482.27,2858.78,370.0,50.33,-1.3,-3.23,-2.52,49.7,-3.18
90103,Allalingletscher,B52-29,394,1990-09-27,12:00:00,1991-10-02,12:00:00,638323.06,99573.93,2859.92,370.0,50.82,-6.35,-4.47,-1.84,50.56,-4.41
90104,Allalingletscher,B52-29,394,1990-09-27,12:00:00,1991-10-02,12:00:00,638291.59,99665.74,2871.43,370.0,51.3,-9.52,-5.4,-1.59,51.51,-5.33
91103,Allalingletscher,B52-29,394,1991-10-02,12:00:00,1992-09-30,12:00:00,638322.91,99573.87,2858.08,364.0,46.54,-6.08,-3.12,-0.88,47.1,-3.13
91101,Allalingletscher,B52-29,394,1991-10-02,12:00:00,1992-09-30,12:00:00,638401.32,99358.98,2853.35,364.0,37.93,3.02,0.93,0.45,38.18,0.93
91102,Allalingletscher,B52-29,394,1991-10-02,12:00:00,1992-09-30,12:00:00,638353.78,99482.53,2856.26,364.0,46.05,-1.61,-1.22,-0.41,46.23,-1.23
91104,Allalingletscher,B52-29,394,1991-10-02,12:00:00,1992-09-30,12:00:00,638290.85,99665.73,2869.84,364.0,46.94,-9.38,-4.81,-0.25,48.03,-4.83
91105,Allalingletscher,B52-29,394,1991-10-02,12:00:00,1992-09-30,12:00:00,638259.95,99756.93,2889.49,364.0,44.74,-14.1,-2.39,-1.35,47.07,-2.4
91100,Allalingletscher,B52-29,394,1991-10-03,12:00:00,1992-09-30,12:00:00,636362.82,98704.38,3233.6,363.0,26.7,25.53,0.54,0.15,37.17,0.55
91106,Allalingletscher,B52-29,394,1991-10-03,12:00:00,1992-09-30,12:00:00,637361.9,97938.15,3326.5,363.0,0.12,2.2,-1.21,0.24,2.21,-1.22
92101,Allalingletscher,B52-29,394,1992-09-30,12:00:00,1994-10-25,12:00:00,638398.91,99359.47,2853.8,755.0,75.75,7.6,-6.0,-1.46,36.83,-2.9
92102,Allalingletscher,B52-29,394,1992-09-30,12:00:00,1994-10-25,12:00:00,638354.2,99482.32,2855.85,755.0,95.43,-2.03,-9.41,-1.13,46.17,-4.55
91100,Allalingletscher,B52-29,394,1992-09-30,12:00:00,1995-10-09,12:00:00,636389.53,98729.91,3233.66,1104.0,85.0,86.62,3.42,0.45,40.15,1.13
92100,Allalingletscher,B52-29,394,1992-09-30,12:00:00,1995-10-09,12:00:00,636339.8,98708.36,3234.26,1104.0,84.91,81.26,1.93,0.45,38.88,0.64
94101,Allalingletscher,B52-29,394,1994-10-25,12:00:00,1995-10-11,12:00:00,638399.27,99359.32,2852.35,351.0,34.44,2.46,0.15,0.26,35.93,0.16
94102,Allalingletscher,B52-29,394,1994-10-25,12:00:00,1995-10-11,12:00:00,638353.81,99482.43,2854.72,351.0,41.96,-1.91,-1.82,0.58,43.71,-1.9
94103,Allalingletscher,B52-29,394,1994-10-25,12:00:00,1995-10-11,12:00:00,638322.38,99574.17,2855.44,351.0,42.62,-5.91,-3.07,1.34,44.78,-3.19
94105,Allalingletscher,B52-29,394,1994-10-25,12:00:00,1995-10-11,12:00:00,638259.66,99756.98,2888.35,351.0,41.67,-12.33,-2.34,0.79,45.22,-2.43
94104,Allalingletscher,B52-29,394,1994-10-25,12:00:00,1995-10-11,12:00:00,638291.66,99666.07,2868.92,351.0,43.29,-8.75,-4.12,1.04,45.96,-4.29
95104,Allalingletscher,B52-29,394,1995-10-11,12:00:00,1996-10-11,12:00:00,638290.72,99665.69,2869.96,366.0,46.78,-9.38,-4.55,-0.68,47.62,-4.54
94101,Allalingletscher,B52-29,394,1995-10-11,12:00:00,1996-10-11,12:00:00,638433.71,99361.78,2850.97,366.0,38.33,3.18,0.45,0.26,38.38,0.45
94102,Allalingletscher,B52-29,394,1995-10-11,12:00:00,1996-10-11,12:00:00,638395.77,99480.52,2851.97,366.0,45.57,-0.44,-1.93,0.58,45.48,-1.93
95105,Allalingletscher,B52-29,394,1995-10-11,12:00:00,1996-10-11,12:00:00,638258.71,99757.89,2889.14,366.0,45.07,-13.19,-2.18,-0.37,46.87,-2.17
96101,Allalingletscher,B52-29,394,1996-10-11,12:00:00,1997-09-24,12:00:00,638393.94,99360.5,2853.32,348.0,34.57,2.32,-0.55,-1.18,36.36,-0.58
96102,Allalingletscher,B52-29,394,1996-10-11,12:00:00,1997-09-24,12:00:00,638354.61,99482.35,2855.48,348.0,43.17,-1.93,-1.32,-0.7,45.35,-1.38
96103,Allalingletscher,B52-29,394,1996-10-11,12:00:00,1997-09-24,12:00:00,638323.66,99573.76,2856.66,348.0,44.17,-6.34,-3.56,-0.69,46.84,-3.74
96104,Allalingletscher,B52-29,394,1996-10-11,12:00:00,1997-09-24,12:00:00,638290.71,99665.91,2869.28,348.0,45.13,-9.18,-4.42,-0.85,48.34,-4.64
96105,Allalingletscher,B52-29,394,1996-10-11,12:00:00,1997-09-24,12:00:00,638259.23,99758.19,2888.76,348.0,43.85,-12.9,-2.08,-0.2,47.97,-2.18
97106,Allalingletscher,B52-29,394,1997-09-23,12:00:00,1998-09-24,12:00:00,637095.25,97809.98,3374.36,366.0,-0.05,4.76,-1.21,-1.02,4.75,-1.2
97105,Allalingletscher,B52-29,394,1997-09-24,12:00:00,1998-09-23,12:00:00,638260.11,99755.97,2888.57,364.0,39.06,-11.96,-2.88,-2.12,40.99,-2.88
97101,Allalingletscher,B52-29,394,1997-09-24,12:00:00,1998-09-23,12:00:00,638399.19,99359.64,2852.14,364.0,33.5,1.74,-0.33,-2.2,33.66,-0.33
97102,Allalingletscher,B52-29,394,1997-09-24,12:00:00,1998-09-23,12:00:00,638354.1,99482.22,2854.78,364.0,40.37,-2.18,-2.07,-1.98,40.57,-2.08
97103,Allalingletscher,B52-29,394,1997-09-24,12:00:00,1998-09-23,12:00:00,638322.48,99575.31,2855.97,364.0,41.16,-6.27,-2.93,-2.45,41.78,-2.94
97104,Allalingletscher,B52-29,394,1997-09-24,12:00:00,1998-09-23,12:00:00,638290.67,99665.28,2868.44,364.0,41.45,-8.47,-4.25,-1.78,42.46,-4.27
98104,Allalingletscher,B52-29,394,1998-09-23,12:00:00,1999-09-14,12:00:00,638288.78,99666.45,2866.66,356.0,38.83,-8.36,-4.21,-3.89,40.75,-4.32
98105,Allalingletscher,B52-29,394,1998-09-23,12:00:00,1999-09-14,12:00:00,638258.49,99757.65,2886.44,356.0,37.48,-11.57,-2.61,-3.76,40.25,-2.68
98101,Allalingletscher,B52-29,394,1998-09-23,12:00:00,1999-09-14,12:00:00,638398.8,99358.88,2849.93,356.0,30.0,1.12,-0.73,-1.34,30.8,-0.74
98102,Allalingletscher,B52-29,394,1998-09-23,12:00:00,1999-09-14,12:00:00,638353.46,99483.14,2852.8,356.0,36.62,-2.13,-2.58,-2.45,37.63,-2.64
98103,Allalingletscher,B52-29,394,1998-09-23,12:00:00,1999-09-14,12:00:00,638323.1,99574.29,2853.52,356.0,37.79,-5.45,-3.58,-3.84,39.18,-3.67
97106,Allalingletscher,B52-29,394,1998-09-24,12:00:00,1999-09-15,12:00:00,637095.19,97814.74,3371.9,356.0,-0.4,4.16,-2.91,-0.99,4.29,-2.99
99104,Allalingletscher,B52-29,394,1999-09-14,12:00:00,2000-09-12,12:00:00,638289.62,99665.57,2862.76,364.0,37.64,-8.05,-2.59,-0.54,38.62,-2.6
99103,Allalingletscher,B52-29,394,1999-09-14,12:00:00,2000-09-12,12:00:00,638324.95,99574.98,2849.68,364.0,37.15,-5.73,-2.05,-1.03,37.72,-2.06
99105,Allalingletscher,B52-29,394,1999-09-14,12:00:00,2000-09-12,12:00:00,638259.9,99755.15,2882.69,364.0,37.09,-8.04,-1.04,-1.73,38.08,-1.04
99101,Allalingletscher,B52-29,394,1999-09-14,12:00:00,2000-09-12,12:00:00,638399.98,99359.97,2848.59,364.0,29.86,1.2,-1.26,-2.65,29.99,-1.27
99102,Allalingletscher,B52-29,394,1999-09-14,12:00:00,2000-09-12,12:00:00,638350.07,99479.28,2850.36,364.0,35.98,-2.09,-1.02,-0.7,36.16,-1.03
97106,Allalingletscher,B52-29,394,1999-09-15,12:00:00,2000-09-13,12:00:00,637094.8,97818.9,3369.2,364.0,0.09,3.51,-2.0,-1.02,3.53,-2.01
99100,Allalingletscher,B52-29,394,1999-09-15,12:00:00,2000-09-13,12:00:00,636359.94,98709.98,3228.16,364.0,26.78,25.65,2.09,,37.21,2.09
101,Allalingletscher,B52-29,394,2000-09-12,12:00:00,2001-09-13,12:00:00,638400.79,99360.26,2845.95,366.0,30.64,1.07,-0.17,2.16,30.59,-0.17
102,Allalingletscher,B52-29,394,2000-09-12,12:00:00,2001-09-13,12:00:00,638349.76,99479.9,2849.65,366.0,36.68,-2.23,-1.96,1.45,36.67,-1.96
103,Allalingletscher,B52-29,394,2000-09-12,12:00:00,2001-09-13,12:00:00,638325.73,99575.71,2848.65,366.0,37.49,-5.75,-2.86,2.59,37.85,-2.85
104,Allalingletscher,B52-29,394,2000-09-12,12:00:00,2001-09-13,12:00:00,638290.19,99664.86,2862.23,366.0,38.5,-8.15,-3.48,1.72,39.27,-3.48
105,Allalingletscher,B52-29,394,2000-09-12,12:00:00,2001-09-13,12:00:00,638272.85,99750.38,2880.96,366.0,37.59,-10.8,-2.66,2.91,39.03,-2.66
99100,Allalingletscher,B52-29,394,2000-09-13,12:00:00,2002-09-16,12:00:00,636386.72,98735.63,3228.8,733.0,52.14,51.9,0.95,,36.66,0.47
1104,Allalingletscher,B52-29,394,2001-09-13,12:00:00,2002-09-17,12:00:00,638290.44,99664.73,2863.95,369.0,36.72,-7.76,-3.44,-0.96,37.15,-3.4
1105,Allalingletscher,B52-29,394,2001-09-13,12:00:00,2002-09-17,12:00:00,638260.66,99754.32,2883.86,369.0,35.51,-10.8,-2.21,-0.17,36.74,-2.19
1101,Allalingletscher,B52-29,394,2001-09-13,12:00:00,2002-09-17,12:00:00,638399.57,99359.65,2848.1,369.0,29.78,1.55,-0.29,-0.68,29.51,-0.29
1102,Allalingletscher,B52-29,394,2001-09-13,12:00:00,2002-09-17,12:00:00,638350.09,99480.17,2851.1,369.0,35.13,-1.74,-2.07,-0.24,34.81,-2.05
1103,Allalingletscher,B52-29,394,2001-09-13,12:00:00,2002-09-17,12:00:00,638324.81,99574.79,2851.24,369.0,36.13,-5.39,-2.97,-0.35,36.16,-2.94
2106,Allalingletscher,B52-29,394,2002-09-16,12:00:00,2003-09-18,12:00:00,637055.46,97820.41,3369.21,367.0,-0.15,5.87,0.11,-1.03,5.84,0.11
2101,Allalingletscher,B52-29,394,2002-09-17,12:00:00,2003-09-17,12:00:00,638402.04,99360.19,2847.43,365.0,29.61,1.67,-0.38,-2.09,29.68,-0.38
2102,Allalingletscher,B52-29,394,2002-09-17,12:00:00,2003-09-17,12:00:00,638348.66,99479.54,2850.86,365.0,35.07,-2.17,-1.65,-2.45,35.16,-1.65
2103,Allalingletscher,B52-29,394,2002-09-17,12:00:00,2003-09-17,12:00:00,638325.1,99572.91,2850.89,365.0,35.81,1.83,-2.33,-2.58,35.89,-2.33
2104,Allalingletscher,B52-29,394,2002-09-17,12:00:00,2003-09-17,12:00:00,638290.84,99665.28,2862.99,365.0,36.95,-7.65,-1.71,-2.12,37.76,-1.72
2105,Allalingletscher,B52-29,394,2002-09-17,12:00:00,2003-09-17,12:00:00,638257.18,99753.44,2883.69,365.0,35.84,-10.43,-1.23,-2.69,37.35,-1.23
3102,Allalingletscher,B52-29,394,2003-09-17,12:00:00,2004-09-17,12:00:00,638349.72,99479.62,2848.41,366.0,30.25,-1.97,-4.04,-1.31,30.25,-4.04
3103,Allalingletscher,B52-29,394,2003-09-17,12:00:00,2004-09-17,12:00:00,638324.84,99575.45,2848.31,366.0,30.98,-4.96,-5.19,-1.6,31.31,-5.18
3105,Allalingletscher,B52-29,394,2003-09-17,12:00:00,2004-09-17,12:00:00,638260.0,99755.0,2881.0,366.0,29.77,-9.14,-5.03,-1.58,31.07,-5.02
3101,Allalingletscher,B52-29,394,2003-09-17,12:00:00,2004-09-17,12:00:00,638399.71,99360.18,2845.34,366.0,25.19,0.66,-2.88,-1.06,25.14,-2.87
3104,Allalingletscher,B52-29,394,2003-09-17,12:00:00,2004-09-17,12:00:00,638290.02,99664.99,2860.87,366.0,31.22,-6.97,-6.02,-1.45,31.92,-6.01
3106,Allalingletscher,B52-29,394,2003-09-18,12:00:00,2005-09-15,12:00:00,637094.6,97825.39,3368.25,728.0,-0.18,6.74,-0.4,,3.38,-0.2
4104,Allalingletscher,B52-29,394,2004-09-17,12:00:00,2005-09-14,12:00:00,638290.68,99664.97,2859.42,362.0,28.25,-6.47,-2.24,-2.16,29.24,-2.26
4105,Allalingletscher,B52-29,394,2004-09-17,12:00:00,2005-09-14,12:00:00,638260.16,99754.43,2879.42,362.0,27.94,-8.4,-1.38,-2.46,29.43,-1.4
4102,Allalingletscher,B52-29,394,2004-09-17,12:00:00,2005-09-14,12:00:00,638351.73,99479.47,2847.1,362.0,28.2,8.07,-1.11,-2.56,29.59,-1.12
4101,Allalingletscher,B52-29,394,2004-09-17,12:00:00,2005-09-14,12:00:00,638402.86,99361.01,2844.28,362.0,27.51,0.2,0.19,-1.93,27.75,0.19
5102,Allalingletscher,B52-29,394,2005-09-14,12:00:00,2006-09-13,12:00:00,638353.81,99478.94,2844.55,364.0,24.34,-1.61,-1.19,-2.4,24.47,-1.2
5101,Allalingletscher,B52-29,394,2005-09-14,12:00:00,2006-09-13,12:00:00,638400.18,99360.35,2842.35,364.0,20.63,0.35,-0.08,-2.37,20.71,-0.08
5105,Allalingletscher,B52-29,394,2005-09-14,12:00:00,2006-09-13,12:00:00,638259.74,99754.61,2876.96,364.0,24.76,-7.72,-1.19,-2.44,26.03,-1.19
5104,Allalingletscher,B52-29,394,2005-09-14,12:00:00,2006-09-13,12:00:00,638288.62,99665.89,2857.26,364.0,25.23,-6.16,-1.95,-3.1,26.06,-1.95
5103,Allalingletscher,B52-29,394,2005-09-14,12:00:00,2006-09-13,12:00:00,638323.45,99572.17,2844.86,364.0,25.08,-4.07,-0.93,-2.64,25.5,-0.93
5106,Allalingletscher,B52-29,394,2005-09-15,12:00:00,2007-09-21,12:00:00,637094.9,97817.96,3369.79,736.0,0.21,6.38,-1.74,-1.71,3.17,-0.86
6102,Allalingletscher,B52-29,394,2006-09-13,12:00:00,2007-09-21,12:00:00,638351.69,99480.14,2842.15,373.0,23.17,-1.78,-0.86,-2.01,22.76,-0.84
6101,Allalingletscher,B52-29,394,2006-09-13,12:00:00,2007-09-21,12:00:00,638402.13,99361.49,2839.98,373.0,19.9,0.33,-0.45,-1.83,19.49,-0.44
6105,Allalingletscher,B52-29,394,2006-09-13,12:00:00,2007-09-21,12:00:00,638258.44,99756.43,2874.52,373.0,23.62,-7.49,-1.11,-2.1,24.26,-1.09
6104,Allalingletscher,B52-29,394,2006-09-13,12:00:00,2007-09-21,12:00:00,638291.0,99664.07,2854.15,373.0,23.81,-5.81,-1.71,-1.75,24.0,-1.68
6103,Allalingletscher,B52-29,394,2006-09-13,12:00:00,2007-09-21,12:00:00,638324.68,99576.88,2842.22,373.0,23.61,-4.1,-1.79,-2.52,23.47,-1.75
7103,Allalingletscher,B52-29,394,2007-09-21,12:00:00,2008-09-16,12:00:00,638325.52,99575.28,2839.7,361.0,20.96,-4.06,-1.53,-2.21,21.6,-1.54
7104,Allalingletscher,B52-29,394,2007-09-21,12:00:00,2008-09-16,12:00:00,638290.32,99665.33,2852.4,361.0,21.33,-5.45,-1.34,-2.07,22.27,-1.35
7102,Allalingletscher,B52-29,394,2007-09-21,12:00:00,2008-09-16,12:00:00,638349.07,99481.03,2840.14,361.0,20.53,-2.69,-0.83,-2.57,20.94,-0.84
7101,Allalingletscher,B52-29,394,2007-09-21,12:00:00,2008-09-16,12:00:00,638400.0,99362.16,2838.15,361.0,17.97,-0.1,0.25,-2.45,18.18,0.25
7100,Allalingletscher,B52-29,394,2007-09-21,12:00:00,2008-09-16,12:00:00,636510.91,98842.84,3224.03,361.0,23.13,27.35,-0.77,0.0,36.24,-0.78
7106,Allalingletscher,B52-29,394,2007-09-21,12:00:00,2008-09-16,12:00:00,637092.27,97813.05,3368.08,361.0,-0.42,3.6,-0.34,,3.67,-0.35
7105,Allalingletscher,B52-29,394,2007-09-21,12:00:00,2008-09-16,12:00:00,638258.29,99754.3,2872.42,361.0,20.89,-6.96,-0.97,-1.99,22.28,-0.99
8101,Allalingletscher,B52-29,394,2008-09-16,12:00:00,2009-09-22,12:00:00,638404.88,99360.45,2835.7,371.0,17.59,0.42,-0.33,0.29,17.32,-0.33
7106,Allalingletscher,B52-29,394,2008-09-16,12:00:00,2009-09-22,12:00:00,637091.85,97816.65,3366.88,371.0,-0.26,3.93,-0.6,,3.88,-0.59
8105,Allalingletscher,B52-29,394,2008-09-16,12:00:00,2009-09-22,12:00:00,638258.94,99753.98,2870.43,371.0,21.35,-6.88,-1.9,-1.02,22.09,-1.87
8104,Allalingletscher,B52-29,394,2008-09-16,12:00:00,2009-09-22,12:00:00,638290.67,99665.56,2850.33,371.0,21.19,-5.38,-1.03,-1.19,21.52,-1.02
8103,Allalingletscher,B52-29,394,2008-09-16,12:00:00,2009-09-22,12:00:00,638325.21,99573.96,2837.49,371.0,20.87,-3.92,-1.45,-1.3,20.91,-1.42
8102,Allalingletscher,B52-29,394,2008-09-16,12:00:00,2009-09-22,12:00:00,638350.91,99478.89,2837.57,371.0,20.22,-1.56,-0.76,-0.7,19.97,-0.74
8100,Allalingletscher,B52-29,394,2008-09-16,12:00:00,2009-09-22,12:00:00,636535.46,98822.67,3224.03,371.0,24.67,28.71,-0.35,-0.15,37.27,-0.34
9106,Allalingletscher,B52-29,394,2009-09-22,12:00:00,2010-09-13,07:30:00,637094.05,97810.57,3369.34,356.0,-0.16,3.43,-0.73,-0.41,3.52,-0.75
8102,Allalingletscher,B52-29,394,2009-09-22,12:00:00,2010-09-13,12:10:00,638371.13,99477.33,2835.02,356.0,17.81,-0.92,-0.77,-1.83,18.3,-0.79
9103,Allalingletscher,B52-29,394,2009-09-22,12:00:00,2010-09-13,11:45:00,638324.43,99571.83,2836.19,356.0,18.91,-2.66,-1.12,-1.82,19.59,-1.15
9101,Allalingletscher,B52-29,394,2009-09-22,12:00:00,2010-09-13,12:30:00,638401.11,99360.49,2835.99,356.0,15.32,0.0,-0.09,-1.96,15.72,-0.09
9104,Allalingletscher,B52-29,394,2009-09-22,12:00:00,2010-09-13,11:10:00,638290.13,99664.03,2849.14,356.0,18.48,-4.77,-0.98,-1.0,19.58,-1.01
9105,Allalingletscher,B52-29,394,2009-09-22,12:00:00,2010-09-13,10:35:00,638260.34,99755.14,2869.42,356.0,19.12,-5.14,-0.88,-1.53,20.32,-0.9
8100,Allalingletscher,B52-29,394,2009-09-22,12:00:00,2010-09-13,09:30:00,636560.14,98851.38,3222.92,356.0,23.81,28.64,-1.27,-1.27,38.22,-1.3
10105,Allalingletscher,B52-29,394,2010-09-13,10:45:00,2011-09-06,12:00:00,638259.27,99754.72,2867.89,358.0,18.13,-5.76,-0.05,-1.69,19.4,-0.05
10100,Allalingletscher,B52-29,394,2010-09-13,09:35:00,2011-09-06,07:55:00,636549.82,98833.59,3222.14,358.0,23.4,27.6,-0.47,1.72,36.93,-0.48
10101,Allalingletscher,B52-29,394,2010-09-13,12:35:00,2011-09-06,13:10:00,638400.61,99359.53,2834.02,358.0,14.56,0.05,0.47,-1.94,14.85,0.48
10102,Allalingletscher,B52-29,394,2010-09-13,12:15:00,2011-09-06,12:30:00,638352.14,99477.07,2835.03,358.0,16.75,-1.64,-1.25,-1.23,17.17,-1.28
10103,Allalingletscher,B52-29,394,2010-09-13,11:50:00,2011-09-06,11:50:00,638309.15,99578.68,2836.25,358.0,17.7,-3.69,-0.64,,18.45,-0.65
10104,Allalingletscher,B52-29,394,2010-09-13,11:25:00,2011-09-06,10:50:00,638290.76,99665.76,2848.14,358.0,17.97,-4.71,-0.63,-1.5,18.95,-0.64
9106,Allalingletscher,B52-29,394,2010-09-13,07:30:00,2011-09-06,06:45:00,637093.88,97814.0,3368.22,358.0,0.4,3.37,0.18,0.93,3.46,0.18
11100,Allalingletscher,B52-29,394,2011-09-06,08:15:00,2012-10-05,08:45:00,636525.43,98808.99,3223.17,395.0,23.67,26.9,-0.34,-2.21,33.13,-0.31
9106,Allalingletscher,B52-29,394,2011-09-06,06:45:00,2012-10-05,08:00:00,637094.28,97817.37,3368.31,395.0,-0.15,3.43,-0.8,-1.94,3.17,-0.74
11101,Allalingletscher,B52-29,394,2011-09-06,13:40:00,2012-10-05,12:30:00,638400.18,99361.63,2832.08,395.0,14.65,-0.12,0.25,-3.16,13.55,0.23
11105,Allalingletscher,B52-29,394,2011-09-06,10:40:00,2012-10-05,10:15:00,638259.97,99754.99,2866.2,395.0,19.88,-6.12,-1.04,-3.48,19.23,-0.96
11103,Allalingletscher,B52-29,394,2011-09-06,12:20:00,2012-10-05,10:40:00,638323.79,99572.27,2832.74,395.0,17.67,-3.3,-1.16,-3.12,16.63,-1.07
11104,Allalingletscher,B52-29,394,2011-09-06,11:40:00,2012-10-05,09:25:00,638289.99,99663.53,2846.63,395.0,18.25,-4.67,-1.1,-2.99,17.42,-1.02
12101,Allalingletscher,B52-29,394,2012-10-05,12:40:00,2013-08-29,12:10:00,638401.14,99360.6,2828.93,328.0,11.35,-0.04,0.47,-0.43,12.64,0.52
12106,Allalingletscher,B52-29,394,2012-10-05,08:05:00,2013-08-29,08:20:00,637088.46,97813.13,3367.93,328.0,-0.22,3.23,-0.87,0.68,3.61,-0.97
12105,Allalingletscher,B52-29,394,2012-10-05,10:30:00,2013-08-29,10:05:00,638260.82,99754.93,2862.72,328.0,14.69,-5.07,-0.4,0.33,17.31,-0.45
12104,Allalingletscher,B52-29,394,2012-10-05,09:40:00,2013-08-29,10:25:00,638291.91,99665.01,2843.64,328.0,13.77,-3.92,-0.73,-0.2,15.94,-0.81
13102,Allalingletscher,B52-29,394,2013-08-29,11:40:00,2014-09-02,11:25:00,638352.58,99480.81,2831.01,369.0,14.2,-1.17,-0.58,-0.85,14.1,-0.57
13101,Allalingletscher,B52-29,394,2013-08-29,12:30:00,2014-09-02,12:15:00,638402.0,99358.34,2828.5,369.0,12.65,-0.03,1.05,-0.75,12.52,1.04
12101,Allalingletscher,B52-29,394,2013-08-29,12:10:00,2014-09-02,12:10:00,638412.49,99360.56,2827.99,369.0,12.45,0.15,0.07,,12.32,0.07
12104,Allalingletscher,B52-29,394,2013-08-29,10:25:00,2014-09-02,10:30:00,638305.69,99661.08,2841.65,369.0,15.05,-3.66,-0.77,,15.33,-0.76
13104,Allalingletscher,B52-29,394,2013-08-29,11:00:00,2014-09-02,10:35:00,638291.39,99664.6,2843.44,369.0,15.33,-4.16,-0.7,-0.41,15.72,-0.69
12105,Allalingletscher,B52-29,394,2013-08-29,10:05:00,2014-09-02,09:45:00,638275.51,99749.86,2860.71,369.0,16.12,-5.23,-1.01,,16.77,-1.0
13105,Allalingletscher,B52-29,394,2013-08-29,10:20:00,2014-09-02,09:50:00,638259.7,99754.3,2863.05,369.0,16.19,-5.35,-0.54,-0.93,16.88,-0.53
13100,Allalingletscher,B52-29,394,2013-08-29,09:20:00,2014-09-02,09:20:00,636514.44,98801.26,3222.3,369.0,23.52,25.62,0.39,0.96,34.43,0.39
13106,Allalingletscher,B52-29,394,2013-08-29,08:25:00,2014-09-02,08:35:00,637088.36,97813.42,3368.61,369.0,0.11,3.76,-0.51,,3.72,-0.5
13103,Allalingletscher,B52-29,394,2013-08-29,11:20:00,2014-09-02,10:53:00,638323.31,99572.14,2830.19,369.0,14.76,-2.79,-0.84,-1.18,14.87,-0.83
14102,Allalingletscher,B52-29,394,2014-09-02,11:30:00,2015-09-21,11:15:00,638350.75,99479.19,2830.16,384.0,15.2,-1.49,-2.41,-0.82,14.53,-2.29
14103,Allalingletscher,B52-29,394,2014-09-02,10:58:00,2015-09-21,10:40:00,638326.01,99574.64,2829.0,384.0,15.92,-3.24,-2.26,-0.64,15.45,-2.15
